id,language,canonical_form,modifier,head,gold_class,gold_score,score_status,slot,family,original_sentence,target_surface,span,p_syn,p_comp,p_words_syn,p_rand,source_file,source_url
PT-REF-161,PT,sexto sentido,sexto,sentido,I,1.4,human_type_score,S3,naturalistic,"E através da intuição , desenvolvendo o sexto sentido e a plenitude do amor e da compaixão .",sexto sentido,"[7, 9]",intuição,sexto || sentido,quinto significado,sistemas genéticos || futuro elenco || desgaste interno || massa solar || jovens pais,naturalistics_examplesent3.csv,https://github.com/risehnhew/Finding-Idiomaticity-in-Word-Representations
PT-REF-161,PT,sexto sentido,sexto,sentido,I,1.4,human_type_score,N1,neutral,Este é um sexto sentido .,sexto sentido,"[3, 5]",intuição,sentido || sexto,quinto significado,futuro elenco || desgaste interno || contexto constitucional || atraso industrial || velho general,neutral.csv,https://github.com/risehnhew/Finding-Idiomaticity-in-Word-Representations
PT-REF-161,PT,sexto sentido,sexto,sentido,I,1.4,human_type_score,N2,neutral,Estes são sextos sentidos .,sextos sentidos,"[2, 4]",intuições,sentidos,quintos significados,futuro elenco || desgaste interno || contexto constitucional || atraso industrial || velho general,neutral.csv,https://github.com/risehnhew/Finding-Idiomaticity-in-Word-Representations
PT-REF-162,PT,sinal verde,sinal,verde,I,1.3939,human_type_score,S1,naturalistic,"Agora , basta o sinal verde da prefeitura em questão .",sinal verde,"[4, 6]",aprovação,sinal || verde,símbolo esverdeado,decisão segura || simples molécula || cultura hispânica || dados genéticos || máquinas pequenas,naturalistics_examplesent1.csv,https://github.com/risehnhew/Finding-Idiomaticity-in-Word-Representations
PT-REF-162,PT,sinal verde,sinal,verde,I,1.3939,human_type_score,S2,naturalistic,Rony deu sinal verde para o combate .,sinal verde,"[2, 4]",aprovação,sinal || verde,símbolo esverdeado,decisão segura || simples molécula || cultura hispânica || dados genéticos || máquinas pequenas,naturalistics_examplesent2.csv,https://github.com/risehnhew/Finding-Idiomaticity-in-Word-Representations
PT-REF-162,PT,sinal verde,sinal,verde,I,1.3939,human_type_score,S3,naturalistic,"Em seguida , a justiça francesa dá sinal verde para a extradição .",sinal verde,"[7, 9]",aprovação,sinal || verde,símbolo esverdeado,decisão segura || simples molécula || cultura hispânica || dados genéticos || máquinas pequenas,naturalistics_examplesent3.csv,https://github.com/risehnhew/Finding-Idiomaticity-in-Word-Representations
PT-REF-162,PT,sinal verde,sinal,verde,I,1.3939,human_type_score,N1,neutral,Este é um sinal verde .,sinal verde,"[3, 5]",aprovação,sinal || verde,símbolo esverdeado,ataque romano || pagamento inicial || ambiente singular || carro inteiro || transporte específico,neutral.csv,https://github.com/risehnhew/Finding-Idiomaticity-in-Word-Representations
PT-REF-162,PT,sinal verde,sinal,verde,I,1.3939,human_type_score,N2,neutral,Estes são sinais verdes .,sinais verdes,"[2, 4]",aprovações,sinais,símbolos esverdeados,ataque romano || pagamento inicial || ambiente singular || carro inteiro || transporte específico,neutral.csv,https://github.com/risehnhew/Finding-Idiomaticity-in-Word-Representations
PT-REF-163,PT,sistema político,sistema,político,C,4.3636,human_type_score,S1,naturalistic,E um sistema político corrupto e clientelista .,sistema político,"[2, 4]",política,sistema || político,estrutura parlamentar,parte racional || parte líquida || novo salário || novo diário || parte defensiva,naturalistics_examplesent1.csv,https://github.com/risehnhew/Finding-Idiomaticity-in-Word-Representations
PT-REF-163,PT,sistema político,sistema,político,C,4.3636,human_type_score,S2,naturalistic,É de todos os partidos do sistema político brasileiro .,sistema político,"[6, 8]",política,sistema || político,estrutura parlamentar,parte racional || parte líquida || novo salário || novo diário || parte defensiva,naturalistics_examplesent2.csv,https://github.com/risehnhew/Finding-Idiomaticity-in-Word-Representations
PT-REF-163,PT,sistema político,sistema,político,C,4.3636,human_type_score,S3,naturalistic,O franquismo foi um sistema político repressivo e autoritário .,sistema político,"[4, 6]",forma de governo,sistema || político,estrutura parlamentar,parte racional || parte líquida || novo salário || novo diário || parte defensiva,naturalistics_examplesent3.csv,https://github.com/risehnhew/Finding-Idiomaticity-in-Word-Representations
PT-REF-163,PT,sistema político,sistema,político,C,4.3636,human_type_score,N1,neutral,Este é um sistema político .,sistema político,"[3, 5]",política,sistema || político,estrutura parlamentar,novo diário || novo parceiro || bom homem || saneamento básico || mercado financeiro,neutral.csv,https://github.com/risehnhew/Finding-Idiomaticity-in-Word-Representations
PT-REF-163,PT,sistema político,sistema,político,C,4.3636,human_type_score,N2,neutral,Estes são sistemas políticos .,sistemas políticos,"[2, 4]",políticas,sistemas,estruturas parlamentares,novo diário || novo parceiro || bom homem || saneamento básico || mercado financeiro,neutral.csv,https://github.com/risehnhew/Finding-Idiomaticity-in-Word-Representations
PT-REF-164,PT,tapete vermelho,tapete,vermelho,C,3.7586,human_type_score,S1,naturalistic,Claro que eles arrasaram no tapete vermelho .,tapete vermelho,"[5, 7]",Oscar,tapete || vermelho,alcatifa encarnada,lindo fato || belos lugares || associação ecológica || órgão indigenista || mãos chinesas,naturalistics_examplesent1.csv,https://github.com/risehnhew/Finding-Idiomaticity-in-Word-Representations
PT-REF-164,PT,tapete vermelho,tapete,vermelho,C,3.7586,human_type_score,S2,naturalistic,"Além disso , Daniel Cardoso fará as entrevistas direto do tapete vermelho .",tapete vermelho,"[10, 12]",Oscar,tapete || vermelho,alcatifa encarnada,lindo fato || belos lugares || associação ecológica || órgão indigenista || mãos chinesas,naturalistics_examplesent2.csv,https://github.com/risehnhew/Finding-Idiomaticity-in-Word-Representations
PT-REF-164,PT,tapete vermelho,tapete,vermelho,C,3.7586,human_type_score,S3,naturalistic,O canal TNT também está transmitindo direto do tapete vermelho .,tapete vermelho,"[8, 10]",Oscar,tapete || vermelho,alcatifa encarnada,lindo fato || belos lugares || associação ecológica || órgão indigenista || mãos chinesas,naturalistics_examplesent3.csv,https://github.com/risehnhew/Finding-Idiomaticity-in-Word-Representations
PT-REF-164,PT,tapete vermelho,tapete,vermelho,C,3.7586,human_type_score,N1,neutral,Este é um tapete vermelho .,tapete vermelho,"[3, 5]",Oscar,tapete || vermelho,alcatifa encarnada,lindo fato || órgão indigenista || caráter jornalístico || analista russo || barroco romano,neutral.csv,https://github.com/risehnhew/Finding-Idiomaticity-in-Word-Representations
PT-REF-164,PT,tapete vermelho,tapete,vermelho,C,3.7586,human_type_score,N2,neutral,Estes são tapetes vermelhos .,tapetes vermelhos,"[2, 4]",Óscares,tapetes,alcatifas encarnadas,lindo fato || órgão indigenista || caráter jornalístico || analista russo || barroco romano,neutral.csv,https://github.com/risehnhew/Finding-Idiomaticity-in-Word-Representations
PT-REF-165,PT,tartaruga-marinha,tartaruga-marinha,,C,5.0,human_type_score,S1,naturalistic,Conhecer as características principais da tartaruga-marinha e da baleia jubarte .,tartaruga-marinha,"[5, 6]",tartaruga do mar,tartaruga || marinha,cágado marítimo,pilares estratégicos || leilão electrónico || alfabeto mongol || verdadeiras revelações || variações patrimoniais,naturalistics_examplesent1.csv,https://github.com/risehnhew/Finding-Idiomaticity-in-Word-Representations
PT-REF-165,PT,tartaruga-marinha,tartaruga-marinha,,C,5.0,human_type_score,S2,naturalistic,"Continuação da aventura da tartaruga-marinha Sammy , que é capturada por humanos e levada para um aquário submarino .",tartaruga-marinha,"[4, 5]",tartaruga do mar,tartaruga || marinha,cágado marítimo,madeira maciça || leilão electrónico || alfabeto mongol || verdadeiras revelações || variações patrimoniais,naturalistics_examplesent2.csv,https://github.com/risehnhew/Finding-Idiomaticity-in-Word-Representations
PT-REF-165,PT,tartaruga-marinha,tartaruga-marinha,,C,5.0,human_type_score,S3,naturalistic,"Os ambientalistas optaram por realizar passeatas multicoloridas , vestidos de tartaruga-marinha .",tartaruga-marinha,"[10, 11]",tartaruga do mar,tartaruga || marinha,cágado marítimo,pilares estratégicos || leilão eletrônico || objetos distantes || verdadeiras revelações || variações patrimoniais,naturalistics_examplesent3.csv,https://github.com/risehnhew/Finding-Idiomaticity-in-Word-Representations
PT-REF-165,PT,tartaruga-marinha,tartaruga-marinha,,C,5.0,human_type_score,N1,neutral,Esta é uma tartaruga-marinha .,tartaruga-marinha,"[3, 4]",tartaruga do mar,tartaruga || marinha,cágado marítimo,madeira maciça || taxa respiratória || tarefa titânica || atmosfera redutora || bancada tucana,neutral.csv,https://github.com/risehnhew/Finding-Idiomaticity-in-Word-Representations
PT-REF-165,PT,tartaruga-marinha,tartaruga-marinha,,C,5.0,human_type_score,N2,neutral,Estas são tartarugas-marinhas .,tartarugas-marinhas,"[2, 3]",tartarugas do mar,tartarugas,cágados marítimos,madeira maciça || taxa respiratória || tarefa titânica || atmosfera redutora || bancada tucana,neutral.csv,https://github.com/risehnhew/Finding-Idiomaticity-in-Word-Representations
PT-REF-166,PT,tela plana,tela,plana,C,4.9583,human_type_score,S1,naturalistic,Há moradores de favela com três televisores de tela plana .,tela plana,"[8, 10]",tela reta,tela || plana,ecrã liso,inovação arquitectónica || anjos rebeldes || lenta progressão || cerimônia fúnebre || emissões líquidas,naturalistics_examplesent1.csv,https://github.com/risehnhew/Finding-Idiomaticity-in-Word-Representations
PT-REF-166,PT,tela plana,tela,plana,C,4.9583,human_type_score,S2,naturalistic,"Novos monitores de tela plana foram usados , usando menos espaço e deixando a ponte com um visual mais limpo .",tela plana,"[3, 5]",tela reta,tela || plana,ecrã liso,inovação arquitectónica || anjos rebeldes || lenta progressão || cerimônia fúnebre || escultora argentina,naturalistics_examplesent2.csv,https://github.com/risehnhew/Finding-Idiomaticity-in-Word-Representations
PT-REF-166,PT,tela plana,tela,plana,C,4.9583,human_type_score,S3,naturalistic,"Hoje ela tem tv de tela plana , dvd e máquina de lavar roupas .",tela plana,"[5, 7]",tela reta,tela || plana,ecrã liso,inovação arquitectónica || anjos rebeldes || lenta progressão || cerimônia fúnebre || escultora argentina,naturalistics_examplesent3.csv,https://github.com/risehnhew/Finding-Idiomaticity-in-Word-Representations
PT-REF-166,PT,tela plana,tela,plana,C,4.9583,human_type_score,N1,neutral,Esta é uma tela plana .,tela plana,"[3, 5]",tela reta,tela || plana,ecrã liso,inovação arquitetónica || lenta progressão || cerimônia fúnebre || escultora argentina || porção apical,neutral.csv,https://github.com/risehnhew/Finding-Idiomaticity-in-Word-Representations
PT-REF-166,PT,tela plana,tela,plana,C,4.9583,human_type_score,N2,neutral,Estas são telas planas .,telas planas,"[2, 4]",telas retas,telas,ecrãs lisos,inovação arquitetónica || lenta progressão || cerimônia fúnebre || escultora argentina || porção apical,neutral.csv,https://github.com/risehnhew/Finding-Idiomaticity-in-Word-Representations
PT-REF-167,PT,tempo real,tempo,real,PC,2.8125,human_type_score,S1,naturalistic,Acompanhe as projeções em tempo real .,tempo real,"[4, 6]",ao vivo,tempo || real,período autêntico,melhor limpeza || critério melhor || melhor retorno || torres grandes || melhor prestação,naturalistics_examplesent1.csv,https://github.com/risehnhew/Finding-Idiomaticity-in-Word-Representations
PT-REF-167,PT,tempo real,tempo,real,PC,2.8125,human_type_score,S2,naturalistic,É um monitoramento em tempo real .,tempo real,"[4, 6]",ao vivo,tempo || real,período autêntico,melhor limpeza || critério melhor || melhor retorno || torres grandes || melhor pago,naturalistics_examplesent2.csv,https://github.com/risehnhew/Finding-Idiomaticity-in-Word-Representations
PT-REF-167,PT,tempo real,tempo,real,PC,2.8125,human_type_score,S3,naturalistic,Colaboração em tempo real com outros utilizadores ;,tempo real,"[2, 4]",ao vivo,tempo || real,período autêntico,melhor limpeza || critério melhor || melhor retorno || torres grandes || melhor pago,naturalistics_examplesent3.csv,https://github.com/risehnhew/Finding-Idiomaticity-in-Word-Representations
PT-REF-167,PT,tempo real,tempo,real,PC,2.8125,human_type_score,N1,neutral,Este é um tempo real .,tempo real,"[3, 5]",ao vivo,tempo || real,período autêntico,critério melhor || nome artístico || concurso público || nível internacional || preço bom,neutral.csv,https://github.com/risehnhew/Finding-Idiomaticity-in-Word-Representations
PT-REF-167,PT,tempo real,tempo,real,PC,2.8125,human_type_score,N2,neutral,Estes são tempos reais .,tempos reais,"[2, 4]",ao vivo,tempos,períodos autênticos,critério melhor || nome artístico || concurso público || nível internacional || preço bom,neutral.csv,https://github.com/risehnhew/Finding-Idiomaticity-in-Word-Representations
PT-REF-168,PT,terceira idade,terceira,idade,PC,1.7,human_type_score,S1,naturalistic,Criaram - se creches e centros de terceira idade .,terceira idade,"[7, 9]",velhice,terceira || idade,terça vida,elementos quantitativos || distintos aspectos || exposição semelhante || relação sanguínea || berço histórico,naturalistics_examplesent1.csv,https://github.com/risehnhew/Finding-Idiomaticity-in-Word-Representations
PT-REF-168,PT,terceira idade,terceira,idade,PC,1.7,human_type_score,S2,naturalistic,Empresa fabrica produtos ortopédicos para a terceira idade .,terceira idade,"[6, 8]",velhice,terceira || idade,terça vida,elementos quantitativos || distintos aspectos || exposição semelhante || relação sanguínea || berço histórico,naturalistics_examplesent2.csv,https://github.com/risehnhew/Finding-Idiomaticity-in-Word-Representations
