mwe_id,language,canonical_form,token_count,mwe_type,modifier,head,comp_class_provisional,comp_score_gold_0_5,annotation_status,meaning_tr,meaning_origin,meaning_source_name,meaning_source_url,meaning_reuse_status,meaning_license_review_status,neutral_sentence,neutral_sentence_review_status,example_1,example_1_target_surface,example_1_origin,example_1_source_name,example_1_source_url,example_1_source_author,example_1_source_license,example_1_license_review_status,example_1_sense_review_status,example_2,example_2_target_surface,example_2_origin,example_2_source_name,example_2_source_url,example_2_source_author,example_2_source_license,example_2_license_review_status,example_2_sense_review_status,example_3,example_3_target_surface,example_3_origin,example_3_source_name,example_3_source_url,example_3_source_author,example_3_source_license,example_3_license_review_status,example_3_sense_review_status,curation_notes,accessed_at
TR-NC-240,TR,haber ajansı,2,nominal_multiword_expression,haber,ajansı,C,,provisional_curation_requires_human_rating,Haber toplayıp abonelerine dağıtan kuruluş,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=haber%20ajans%C4%B1,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir haber ajansı.,two_word_nominal_template,Mezun olunca bir haber ajansında fotoğrafçı olarak işe başladı.,haber ajansında,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/9952133,TR724,CC BY 2.0 FR,verified_open_license,exact_match_low_ambiguity,52 ülkeden 30 haber ajansı ve 80 medya kuruluşunu temsil eden 140 konuğumuz var.,haber ajansı,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/13358665,kiryopi,CC BY 2.0 FR,verified_open_license,exact_match_low_ambiguity,Haber ajansı gelişmeyi son dakika olarak duyurdu.,Haber ajansı,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-241,TR,gazete ilanı,2,nominal_multiword_expression,gazete,ilanı,C,,provisional_curation_requires_human_rating,Bir gazetede yayımlanan duyuru veya reklam,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=gazete%20ilan%C4%B1,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir gazete ilanı.,two_word_nominal_template,İş için gazete ilanı verdiler.,gazete ilanı,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Gazete ilanı beklenenden çok başvuru getirdi.,Gazete ilanı,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Kayıp eşya için küçük bir gazete ilanı yayımlandı.,gazete ilanı,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-242,TR,televizyon kanalı,2,nominal_multiword_expression,televizyon,kanalı,C,,provisional_curation_requires_human_rating,Belirli bir yayın akışı sunan televizyon kuruluşu,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=televizyon%20kanal%C4%B1,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir televizyon kanalı.,two_word_nominal_template,Videoyu bir yerel televizyon kanalına götürdü.,televizyon kanalına,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/3372424,deyta,CC BY 2.0 FR,verified_open_license,exact_match_low_ambiguity,"Bu, dinî bir televizyon kanalıdır.",televizyon kanalıdır,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/4734618,carsi,CC BY 2.0 FR,verified_open_license,exact_match_low_ambiguity,Videoyu yerel bir televizyon kanalına götürdü.,televizyon kanalına,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/10497246,deyta,CC BY 2.0 FR,verified_open_license,exact_match_low_ambiguity,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-243,TR,radyo programı,2,nominal_multiword_expression,radyo,programı,C,,provisional_curation_requires_human_rating,Radyoda belirli saatlerde yayımlanan içerik,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=radyo%20program%C4%B1,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir radyo programı.,two_word_nominal_template,Akşamları bu radyo programını genelde dinlerim.,radyo programını,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/9916202,TR724,CC BY 2.0 FR,verified_open_license,exact_match_low_ambiguity,Yeni radyo programı her cuma yayımlanacak.,radyo programı,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Radyo programı genç müzisyenleri konuk ediyor.,Radyo programı,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-244,TR,film festivali,2,nominal_multiword_expression,film,festivali,C,,provisional_curation_requires_human_rating,Filmlerin gösterildiği ve değerlendirildiği düzenli etkinlik,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=film%20festivali,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir film festivali.,two_word_nominal_template,Venedik Film Festivali dünyadaki en eski film festivalidir.,Film Festivali,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/4797815,tulin,CC BY 2.0 FR,verified_open_license,exact_match_low_ambiguity,"Cannes Uluslararası Film Festivali, dünyadaki en prestijli film festivalidir.",Film Festivali,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/5537233,deyta,CC BY 2.0 FR,verified_open_license,exact_match_low_ambiguity,"Toronto Uluslararası Film Festivali, Kuzey Amerika'daki en büyük film festivalidir.",Film Festivali,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/5537237,deyta,CC BY 2.0 FR,verified_open_license,exact_match_low_ambiguity,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-245,TR,müzik öğretmeni,2,nominal_multiword_expression,müzik,öğretmeni,C,,provisional_curation_requires_human_rating,Müzik eğitimi veren öğretmen,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=m%C3%BCzik%20%C3%B6%C4%9Fretmeni,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir müzik öğretmeni.,two_word_nominal_template,Müzik öğretmenimiz bana Viyana'yı ziyaret etmemi tavsiye etti.,Müzik öğretmenimiz,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/1058752,duran,CC BY 2.0 FR,verified_open_license,exact_match_low_ambiguity,Bay Johnson harika bir müzik öğretmenidir.,müzik öğretmenidir,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/1777246,duran,CC BY 2.0 FR,verified_open_license,exact_match_low_ambiguity,"Müzik öğretmenim, benim yemek yapmayı bildiğime şaşırdı.",Müzik öğretmenim,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/3633359,maydoo,CC BY 2.0 FR,verified_open_license,exact_match_low_ambiguity,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-246,TR,tiyatro oyunu,2,nominal_multiword_expression,tiyatro,oyunu,C,,provisional_curation_requires_human_rating,Sahnede oynanmak üzere yazılmış veya sergilenen oyun,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=tiyatro%20oyunu,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir tiyatro oyunu.,two_word_nominal_template,"Tiyatro oyununu bilmiyorum, fakat yazarı iyi biliyorum.",Tiyatro oyununu,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/2475343,User20656,CC BY 2.0 FR,verified_open_license,exact_match_low_ambiguity,Bütün tiyatro oyunu boyunca esnedi.,tiyatro oyunu,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/4875097,elifcakir,CC BY 2.0 FR,verified_open_license,exact_match_low_ambiguity,Anekdotlardan oluşan bir tiyatro oyunuydu.,tiyatro oyunuydu,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/12182906,languagelerner,CC BY 2.0 FR,verified_open_license,exact_match_low_ambiguity,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-247,TR,spor salonu,2,nominal_multiword_expression,spor,salonu,C,,provisional_curation_requires_human_rating,Spor yapmak için düzenlenmiş kapalı alan,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=spor%20salonu,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir spor salonu.,two_word_nominal_template,"Spor salonu, tören için kullanıldı.",Spor salonu,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/522686,duran,CC BY 2.0 FR,verified_open_license,exact_match_low_ambiguity,Biz spor salonunda basketbol oynadık.,spor salonunda,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/1057780,duran,CC BY 2.0 FR,verified_open_license,exact_match_low_ambiguity,Para spor salonunun yapımı için ayrılmıştır.,spor salonunun,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/1067554,duran,CC BY 2.0 FR,verified_open_license,exact_match_low_ambiguity,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-248,TR,futbol takımı,2,nominal_multiword_expression,futbol,takımı,C,,provisional_curation_requires_human_rating,Futbol oynamak üzere oluşturulmuş oyuncu grubu,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=futbol%20tak%C4%B1m%C4%B1,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir futbol takımı.,two_word_nominal_template,Hiç kimse futbolcu olmadan bir futbol takımının teknik direktörü olamaz.,futbol takımının,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/587466,duran,CC BY 2.0 FR,verified_open_license,exact_match_low_ambiguity,Futbol takımımız kasabadaki diğer takımların tümünü yendi.,Futbol takımımız,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/666583,deyta,CC BY 2.0 FR,verified_open_license,exact_match_low_ambiguity,Futbol takımı Tom tarafından yönetiliyor.,Futbol takımı,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/1037780,duran,CC BY 2.0 FR,verified_open_license,exact_match_low_ambiguity,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-249,TR,basketbol maçı,2,nominal_multiword_expression,basketbol,maçı,C,,provisional_curation_requires_human_rating,İki basketbol takımı arasında oynanan karşılaşma,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=basketbol%20ma%C3%A7%C4%B1,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir basketbol maçı.,two_word_nominal_template,"Tom, televizyonda basketbol maçı seyrediyordu.",basketbol maçı,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/4488021,tulin,CC BY 2.0 FR,verified_open_license,exact_match_low_ambiguity,Tom ve Mary televizyonda bir basketbol maçı izledi.,basketbol maçı,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/4885809,duran,CC BY 2.0 FR,verified_open_license,exact_match_low_ambiguity,Bir basketbol maçı ne kadar sürer?,basketbol maçı,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/5536611,duran,CC BY 2.0 FR,verified_open_license,exact_match_low_ambiguity,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-250,TR,yarış pisti,2,nominal_multiword_expression,yarış,pisti,C,,provisional_curation_requires_human_rating,Yarışların yapıldığı özel parkur,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=yar%C4%B1%C5%9F%20pisti,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir yarış pisti.,two_word_nominal_template,Yavaşla. Bu bir yarış pisti değil.,yarış pisti,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/4047818,deyta,CC BY 2.0 FR,verified_open_license,exact_match_low_ambiguity,"Bu bir kamu sokağı, bir yarış pisti değil.",yarış pisti,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/4264217,duran,CC BY 2.0 FR,verified_open_license,exact_match_low_ambiguity,Çok zorlu bir yarış pisti.,yarış pisti,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/4849507,dursun,CC BY 2.0 FR,verified_open_license,exact_match_low_ambiguity,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-251,TR,otel odası,2,nominal_multiword_expression,otel,odası,C,,provisional_curation_requires_human_rating,Bir otelde konaklama için ayrılmış oda,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=otel%20odas%C4%B1,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir otel odası.,two_word_nominal_template,"""Bir otel odası rezervasyonu yaptınız mı?"" ""Henüz değil, üzgünüm.""",otel odası,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/849953,ocos,CC BY 2.0 FR,verified_open_license,exact_match_low_ambiguity,Bu otel odasında denizin sesini duyabilirsin.,otel odasında,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/1116765,duran,CC BY 2.0 FR,verified_open_license,exact_match_low_ambiguity,Bir yabancı ile otel odasını paylaşmak zorunda kaldı.,otel odasını,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/1975164,duran,CC BY 2.0 FR,verified_open_license,exact_match_low_ambiguity,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-252,TR,tatil köyü,2,nominal_multiword_expression,tatil,köyü,C,,provisional_curation_requires_human_rating,Konaklama ve dinlenme hizmetlerini birlikte sunan turistik tesis,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=tatil%20k%C3%B6y%C3%BC,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir tatil köyü.,two_word_nominal_template,Nikica üç yaşından beri tatil köyünde yaşıyordu.,tatil köyünde,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/9430916,CVTR,CC BY 2.0 FR,verified_open_license,exact_match_low_ambiguity,Tatil köyü yaz sezonuna hazırlanıyor.,Tatil köyü,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Aile deniz kıyısındaki tatil köyünde kaldı.,tatil köyünde,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-253,TR,seyahat acentesi,2,nominal_multiword_expression,seyahat,acentesi,C,,provisional_curation_requires_human_rating,"Gezi, bilet ve konaklama hizmetleri satan işletme",curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=seyahat%20acentesi,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir seyahat acentesi.,two_word_nominal_template,Ben bir seyahat acentesi için çalışıyorum.,seyahat acentesi,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/1313590,duran,CC BY 2.0 FR,verified_open_license,exact_match_low_ambiguity,Bu seyahat acentesini hiç kimse biliyor mu?,seyahat acentesini,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/1457913,AKINCI81,CC BY 2.0 FR,verified_open_license,exact_match_low_ambiguity,En yakın seyahat acentesi nerededir?,seyahat acentesi,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/1645369,duran,CC BY 2.0 FR,verified_open_license,exact_match_low_ambiguity,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
